threshold,precision,recall,f1_score,tn,fp,fn,tp,model_name
0.496,0.927710843373494,0.8105263157894737,0.8651685393258427,56645.0,6.0,18.0,77.0,XGBoost
0.497,0.927710843373494,0.8105263157894737,0.8651685393258427,56645.0,6.0,18.0,77.0,XGBoost
0.498,0.926829268292683,0.8,0.8587570621468926,56645.0,6.0,19.0,76.0,XGBoost
0.499,0.926829268292683,0.8,0.8587570621468926,56645.0,6.0,19.0,76.0,XGBoost
0.5,0.926829268292683,0.8,0.8587570621468926,56645.0,6.0,19.0,76.0,XGBoost
0.501,0.926829268292683,0.8,0.8587570621468926,56645.0,6.0,19.0,76.0,XGBoost
0.502,0.926829268292683,0.8,0.8587570621468926,56645.0,6.0,19.0,76.0,XGBoost
0.503,0.926829268292683,0.8,0.8587570621468926,56645.0,6.0,19.0,76.0,XGBoost
0.504,0.926829268292683,0.8,0.8587570621468926,56645.0,6.0,19.0,76.0,XGBoost
0.505,0.926829268292683,0.8,0.8587570621468926,56645.0,6.0,19.0,76.0,XGBoost
0.506,0.926829268292683,0.8,0.8587570621468926,56645.0,6.0,19.0,76.0,XGBoost
0.507,0.926829268292683,0.8,0.8587570621468926,56645.0,6.0,19.0,76.0,XGBoost
0.508,0.926829268292683,0.8,0.8587570621468926,56645.0,6.0,19.0,76.0,XGBoost
0.509,0.926829268292683,0.8,0.8587570621468926,56645.0,6.0,19.0,76.0,XGBoost
0.51,0.926829268292683,0.8,0.8587570621468926,56645.0,6.0,19.0,76.0,XGBoost
0.511,0.926829268292683,0.8,0.8587570621468926,56645.0,6.0,19.0,76.0,XGBoost
0.512,0.926829268292683,0.8,0.8587570621468926,56645.0,6.0,19.0,76.0,XGBoost
0.513,0.926829268292683,0.8,0.8587570621468926,56645.0,6.0,19.0,76.0,XGBoost
0.514,0.926829268292683,0.8,0.8587570621468926,56645.0,6.0,19.0,76.0,XGBoost
0.515,0.926829268292683,0.8,0.8587570621468926,56645.0,6.0,19.0,76.0,XGBoost
0.516,0.926829268292683,0.8,0.8587570621468926,56645.0,6.0,19.0,76.0,XGBoost
0.517,0.926829268292683,0.8,0.8587570621468926,56645.0,6.0,19.0,76.0,XGBoost
0.518,0.926829268292683,0.8,0.8587570621468926,56645.0,6.0,19.0,76.0,XGBoost
0.519,0.926829268292683,0.8,0.8587570621468926,56645.0,6.0,19.0,76.0,XGBoost
0.52,0.926829268292683,0.8,0.8587570621468926,56645.0,6.0,19.0,76.0,XGBoost
0.521,0.926829268292683,0.8,0.8587570621468926,56645.0,6.0,19.0,76.0,XGBoost
0.522,0.926829268292683,0.8,0.8587570621468926,56645.0,6.0,19.0,76.0,XGBoost
0.523,0.926829268292683,0.8,0.8587570621468926,56645.0,6.0,19.0,76.0,XGBoost
0.524,0.926829268292683,0.8,0.8587570621468926,56645.0,6.0,19.0,76.0,XGBoost
0.525,0.926829268292683,0.8,0.8587570621468926,56645.0,6.0,19.0,76.0,XGBoost
0.526,0.926829268292683,0.8,0.8587570621468926,56645.0,6.0,19.0,76.0,XGBoost
0.527,0.926829268292683,0.8,0.8587570621468926,56645.0,6.0,19.0,76.0,XGBoost
0.528,0.926829268292683,0.8,0.8587570621468926,56645.0,6.0,19.0,76.0,XGBoost
0.529,0.926829268292683,0.8,0.8587570621468926,56645.0,6.0,19.0,76.0,XGBoost
0.53,0.926829268292683,0.8,0.8587570621468926,56645.0,6.0,19.0,76.0,XGBoost
0.531,0.926829268292683,0.8,0.8587570621468926,56645.0,6.0,19.0,76.0,XGBoost
0.532,0.926829268292683,0.8,0.8587570621468926,56645.0,6.0,19.0,76.0,XGBoost
0.533,0.926829268292683,0.8,0.8587570621468926,56645.0,6.0,19.0,76.0,XGBoost
0.534,0.926829268292683,0.8,0.8587570621468926,56645.0,6.0,19.0,76.0,XGBoost
0.535,0.926829268292683,0.8,0.8587570621468926,56645.0,6.0,19.0,76.0,XGBoost
0.536,0.926829268292683,0.8,0.8587570621468926,56645.0,6.0,19.0,76.0,XGBoost
0.537,0.926829268292683,0.8,0.8587570621468926,56645.0,6.0,19.0,76.0,XGBoost
0.538,0.926829268292683,0.8,0.8587570621468926,56645.0,6.0,19.0,76.0,XGBoost
0.539,0.926829268292683,0.8,0.8587570621468926,56645.0,6.0,19.0,76.0,XGBoost
0.54,0.926829268292683,0.8,0.8587570621468926,56645.0,6.0,19.0,76.0,XGBoost
0.541,0.926829268292683,0.8,0.8587570621468926,56645.0,6.0,19.0,76.0,XGBoost
0.542,0.926829268292683,0.8,0.8587570621468926,56645.0,6.0,19.0,76.0,XGBoost
0.543,0.9259259259259259,0.7894736842105263,0.8522727272727273,56645.0,6.0,20.0,75.0,XGBoost
0.544,0.9259259259259259,0.7894736842105263,0.8522727272727273,56645.0,6.0,20.0,75.0,XGBoost
0.545,0.9259259259259259,0.7894736842105263,0.8522727272727273,56645.0,6.0,20.0,75.0,XGBoost
0.546,0.9259259259259259,0.7894736842105263,0.8522727272727273,56645.0,6.0,20.0,75.0,XGBoost
0.547,0.9259259259259259,0.7894736842105263,0.8522727272727273,56645.0,6.0,20.0,75.0,XGBoost
0.548,0.9259259259259259,0.7894736842105263,0.8522727272727273,56645.0,6.0,20.0,75.0,XGBoost
0.549,0.9259259259259259,0.7894736842105263,0.8522727272727273,56645.0,6.0,20.0,75.0,XGBoost
0.55,0.9259259259259259,0.7894736842105263,0.8522727272727273,56645.0,6.0,20.0,75.0,XGBoost
0.551,0.9259259259259259,0.7894736842105263,0.8522727272727273,56645.0,6.0,20.0,75.0,XGBoost
0.552,0.9259259259259259,0.7894736842105263,0.8522727272727273,56645.0,6.0,20.0,75.0,XGBoost
0.553,0.9259259259259259,0.7894736842105263,0.8522727272727273,56645.0,6.0,20.0,75.0,XGBoost
0.554,0.9259259259259259,0.7894736842105263,0.8522727272727273,56645.0,6.0,20.0,75.0,XGBoost
0.555,0.9259259259259259,0.7894736842105263,0.8522727272727273,56645.0,6.0,20.0,75.0,XGBoost
0.556,0.9259259259259259,0.7894736842105263,0.8522727272727273,56645.0,6.0,20.0,75.0,XGBoost
0.557,0.9259259259259259,0.7894736842105263,0.8522727272727273,56645.0,6.0,20.0,75.0,XGBoost
0.558,0.9259259259259259,0.7894736842105263,0.8522727272727273,56645.0,6.0,20.0,75.0,XGBoost
0.559,0.9259259259259259,0.7894736842105263,0.8522727272727273,56645.0,6.0,20.0,75.0,XGBoost
0.56,0.9259259259259259,0.7894736842105263,0.8522727272727273,56645.0,6.0,20.0,75.0,XGBoost
0.561,0.9259259259259259,0.7894736842105263,0.8522727272727273,56645.0,6.0,20.0,75.0,XGBoost
0.562,0.9259259259259259,0.7894736842105263,0.8522727272727273,56645.0,6.0,20.0,75.0,XGBoost
0.5630000000000001,0.9259259259259259,0.7894736842105263,0.8522727272727273,56645.0,6.0,20.0,75.0,XGBoost
0.5640000000000001,0.9259259259259259,0.7894736842105263,0.8522727272727273,56645.0,6.0,20.0,75.0,XGBoost
0.5650000000000001,0.925,0.7789473684210526,0.8457142857142858,56645.0,6.0,21.0,74.0,XGBoost
0.5660000000000001,0.925,0.7789473684210526,0.8457142857142858,56645.0,6.0,21.0,74.0,XGBoost
0.5670000000000001,0.925,0.7789473684210526,0.8457142857142858,56645.0,6.0,21.0,74.0,XGBoost
0.5680000000000001,0.925,0.7789473684210526,0.8457142857142858,56645.0,6.0,21.0,74.0,XGBoost
0.5690000000000001,0.925,0.7789473684210526,0.8457142857142858,56645.0,6.0,21.0,74.0,XGBoost
0.5700000000000001,0.925,0.7789473684210526,0.8457142857142858,56645.0,6.0,21.0,74.0,XGBoost
0.5710000000000001,0.925,0.7789473684210526,0.8457142857142858,56645.0,6.0,21.0,74.0,XGBoost
0.5720000000000001,0.925,0.7789473684210526,0.8457142857142858,56645.0,6.0,21.0,74.0,XGBoost
0.5730000000000001,0.925,0.7789473684210526,0.8457142857142858,56645.0,6.0,21.0,74.0,XGBoost
0.5740000000000001,0.925,0.7789473684210526,0.8457142857142858,56645.0,6.0,21.0,74.0,XGBoost
0.5750000000000001,0.925,0.7789473684210526,0.8457142857142858,56645.0,6.0,21.0,74.0,XGBoost
0.5760000000000001,0.925,0.7789473684210526,0.8457142857142858,56645.0,6.0,21.0,74.0,XGBoost
0.577,0.925,0.7789473684210526,0.8457142857142858,56645.0,6.0,21.0,74.0,XGBoost
0.578,0.925,0.7789473684210526,0.8457142857142858,56645.0,6.0,21.0,74.0,XGBoost
0.579,0.925,0.7789473684210526,0.8457142857142858,56645.0,6.0,21.0,74.0,XGBoost
0.58,0.925,0.7789473684210526,0.8457142857142858,56645.0,6.0,21.0,74.0,XGBoost
0.581,0.925,0.7789473684210526,0.8457142857142858,56645.0,6.0,21.0,74.0,XGBoost
0.582,0.925,0.7789473684210526,0.8457142857142858,56645.0,6.0,21.0,74.0,XGBoost
0.583,0.925,0.7789473684210526,0.8457142857142858,56645.0,6.0,21.0,74.0,XGBoost
0.584,0.925,0.7789473684210526,0.8457142857142858,56645.0,6.0,21.0,74.0,XGBoost
0.585,0.925,0.7789473684210526,0.8457142857142858,56645.0,6.0,21.0,74.0,XGBoost
0.586,0.925,0.7789473684210526,0.8457142857142858,56645.0,6.0,21.0,74.0,XGBoost
0.587,0.925,0.7789473684210526,0.8457142857142858,56645.0,6.0,21.0,74.0,XGBoost
0.588,0.925,0.7789473684210526,0.8457142857142858,56645.0,6.0,21.0,74.0,XGBoost
0.589,0.925,0.7789473684210526,0.8457142857142858,56645.0,6.0,21.0,74.0,XGBoost
0.59,0.9367088607594937,0.7789473684210526,0.8505747126436781,56646.0,5.0,21.0,74.0,XGBoost
0.591,0.9367088607594937,0.7789473684210526,0.8505747126436781,56646.0,5.0,21.0,74.0,XGBoost
0.592,0.9367088607594937,0.7789473684210526,0.8505747126436781,56646.0,5.0,21.0,74.0,XGBoost
0.593,0.9367088607594937,0.7789473684210526,0.8505747126436781,56646.0,5.0,21.0,74.0,XGBoost
0.594,0.9367088607594937,0.7789473684210526,0.8505747126436781,56646.0,5.0,21.0,74.0,XGBoost
0.595,0.9367088607594937,0.7789473684210526,0.8505747126436781,56646.0,5.0,21.0,74.0,XGBoost
0.596,0.9367088607594937,0.7789473684210526,0.8505747126436781,56646.0,5.0,21.0,74.0,XGBoost
0.597,0.9367088607594937,0.7789473684210526,0.8505747126436781,56646.0,5.0,21.0,74.0,XGBoost
0.598,0.9367088607594937,0.7789473684210526,0.8505747126436781,56646.0,5.0,21.0,74.0,XGBoost
0.599,0.9367088607594937,0.7789473684210526,0.8505747126436781,56646.0,5.0,21.0,74.0,XGBoost
0.6,0.9367088607594937,0.7789473684210526,0.8505747126436781,56646.0,5.0,21.0,74.0,XGBoost
0.601,0.9367088607594937,0.7789473684210526,0.8505747126436781,56646.0,5.0,21.0,74.0,XGBoost
0.602,0.9367088607594937,0.7789473684210526,0.8505747126436781,56646.0,5.0,21.0,74.0,XGBoost
0.603,0.9367088607594937,0.7789473684210526,0.8505747126436781,56646.0,5.0,21.0,74.0,XGBoost
0.604,0.9367088607594937,0.7789473684210526,0.8505747126436781,56646.0,5.0,21.0,74.0,XGBoost
0.605,0.9367088607594937,0.7789473684210526,0.8505747126436781,56646.0,5.0,21.0,74.0,XGBoost
0.606,0.9367088607594937,0.7789473684210526,0.8505747126436781,56646.0,5.0,21.0,74.0,XGBoost
0.607,0.9367088607594937,0.7789473684210526,0.8505747126436781,56646.0,5.0,21.0,74.0,XGBoost
0.608,0.9367088607594937,0.7789473684210526,0.8505747126436781,56646.0,5.0,21.0,74.0,XGBoost
0.609,0.9367088607594937,0.7789473684210526,0.8505747126436781,56646.0,5.0,21.0,74.0,XGBoost
0.61,0.9367088607594937,0.7789473684210526,0.8505747126436781,56646.0,5.0,21.0,74.0,XGBoost
0.611,0.9367088607594937,0.7789473684210526,0.8505747126436781,56646.0,5.0,21.0,74.0,XGBoost
0.612,0.9367088607594937,0.7789473684210526,0.8505747126436781,56646.0,5.0,21.0,74.0,XGBoost
0.613,0.9367088607594937,0.7789473684210526,0.8505747126436781,56646.0,5.0,21.0,74.0,XGBoost
0.614,0.9367088607594937,0.7789473684210526,0.8505747126436781,56646.0,5.0,21.0,74.0,XGBoost
0.615,0.9367088607594937,0.7789473684210526,0.8505747126436781,56646.0,5.0,21.0,74.0,XGBoost
0.616,0.9367088607594937,0.7789473684210526,0.8505747126436781,56646.0,5.0,21.0,74.0,XGBoost
0.617,0.9367088607594937,0.7789473684210526,0.8505747126436781,56646.0,5.0,21.0,74.0,XGBoost
0.618,0.9367088607594937,0.7789473684210526,0.8505747126436781,56646.0,5.0,21.0,74.0,XGBoost
0.619,0.9367088607594937,0.7789473684210526,0.8505747126436781,56646.0,5.0,21.0,74.0,XGBoost
0.62,0.9367088607594937,0.7789473684210526,0.8505747126436781,56646.0,5.0,21.0,74.0,XGBoost
0.621,0.9367088607594937,0.7789473684210526,0.8505747126436781,56646.0,5.0,21.0,74.0,XGBoost
0.622,0.9367088607594937,0.7789473684210526,0.8505747126436781,56646.0,5.0,21.0,74.0,XGBoost
0.623,0.9367088607594937,0.7789473684210526,0.8505747126436781,56646.0,5.0,21.0,74.0,XGBoost
0.624,0.9367088607594937,0.7789473684210526,0.8505747126436781,56646.0,5.0,21.0,74.0,XGBoost
0.625,0.9367088607594937,0.7789473684210526,0.8505747126436781,56646.0,5.0,21.0,74.0,XGBoost
0.626,0.9367088607594937,0.7789473684210526,0.8505747126436781,56646.0,5.0,21.0,74.0,XGBoost
0.627,0.9367088607594937,0.7789473684210526,0.8505747126436781,56646.0,5.0,21.0,74.0,XGBoost
0.628,0.9367088607594937,0.7789473684210526,0.8505747126436781,56646.0,5.0,21.0,74.0,XGBoost
0.629,0.9367088607594937,0.7789473684210526,0.8505747126436781,56646.0,5.0,21.0,74.0,XGBoost
0.63,0.9367088607594937,0.7789473684210526,0.8505747126436781,56646.0,5.0,21.0,74.0,XGBoost
0.631,0.9367088607594937,0.7789473684210526,0.8505747126436781,56646.0,5.0,21.0,74.0,XGBoost
0.632,0.9367088607594937,0.7789473684210526,0.8505747126436781,56646.0,5.0,21.0,74.0,XGBoost
0.633,0.9367088607594937,0.7789473684210526,0.8505747126436781,56646.0,5.0,21.0,74.0,XGBoost
0.634,0.9367088607594937,0.7789473684210526,0.8505747126436781,56646.0,5.0,21.0,74.0,XGBoost
0.635,0.9367088607594937,0.7789473684210526,0.8505747126436781,56646.0,5.0,21.0,74.0,XGBoost
0.636,0.9367088607594937,0.7789473684210526,0.8505747126436781,56646.0,5.0,21.0,74.0,XGBoost
0.637,0.9367088607594937,0.7789473684210526,0.8505747126436781,56646.0,5.0,21.0,74.0,XGBoost
0.638,0.9367088607594937,0.7789473684210526,0.8505747126436781,56646.0,5.0,21.0,74.0,XGBoost
0.639,0.9367088607594937,0.7789473684210526,0.8505747126436781,56646.0,5.0,21.0,74.0,XGBoost
0.64,0.9367088607594937,0.7789473684210526,0.8505747126436781,56646.0,5.0,21.0,74.0,XGBoost
0.641,0.9367088607594937,0.7789473684210526,0.8505747126436781,56646.0,5.0,21.0,74.0,XGBoost
0.642,0.9367088607594937,0.7789473684210526,0.8505747126436781,56646.0,5.0,21.0,74.0,XGBoost
0.643,0.9367088607594937,0.7789473684210526,0.8505747126436781,56646.0,5.0,21.0,74.0,XGBoost
0.644,0.9367088607594937,0.7789473684210526,0.8505747126436781,56646.0,5.0,21.0,74.0,XGBoost
0.645,0.9487179487179487,0.7789473684210526,0.8554913294797688,56647.0,4.0,21.0,74.0,XGBoost
0.646,0.9487179487179487,0.7789473684210526,0.8554913294797688,56647.0,4.0,21.0,74.0,XGBoost
0.647,0.9487179487179487,0.7789473684210526,0.8554913294797688,56647.0,4.0,21.0,74.0,XGBoost
0.648,0.9487179487179487,0.7789473684210526,0.8554913294797688,56647.0,4.0,21.0,74.0,XGBoost
0.649,0.948051948051948,0.7684210526315789,0.8488372093023255,56647.0,4.0,22.0,73.0,XGBoost
0.65,0.948051948051948,0.7684210526315789,0.8488372093023255,56647.0,4.0,22.0,73.0,XGBoost
0.651,0.948051948051948,0.7684210526315789,0.8488372093023255,56647.0,4.0,22.0,73.0,XGBoost
0.652,0.948051948051948,0.7684210526315789,0.8488372093023255,56647.0,4.0,22.0,73.0,XGBoost
0.653,0.948051948051948,0.7684210526315789,0.8488372093023255,56647.0,4.0,22.0,73.0,XGBoost
0.654,0.948051948051948,0.7684210526315789,0.8488372093023255,56647.0,4.0,22.0,73.0,XGBoost
0.655,0.948051948051948,0.7684210526315789,0.8488372093023255,56647.0,4.0,22.0,73.0,XGBoost
0.656,0.948051948051948,0.7684210526315789,0.8488372093023255,56647.0,4.0,22.0,73.0,XGBoost
0.657,0.948051948051948,0.7684210526315789,0.8488372093023255,56647.0,4.0,22.0,73.0,XGBoost
0.658,0.948051948051948,0.7684210526315789,0.8488372093023255,56647.0,4.0,22.0,73.0,XGBoost
0.659,0.948051948051948,0.7684210526315789,0.8488372093023255,56647.0,4.0,22.0,73.0,XGBoost
0.66,0.948051948051948,0.7684210526315789,0.8488372093023255,56647.0,4.0,22.0,73.0,XGBoost
0.661,0.948051948051948,0.7684210526315789,0.8488372093023255,56647.0,4.0,22.0,73.0,XGBoost
0.662,0.948051948051948,0.7684210526315789,0.8488372093023255,56647.0,4.0,22.0,73.0,XGBoost
0.663,0.948051948051948,0.7684210526315789,0.8488372093023255,56647.0,4.0,22.0,73.0,XGBoost
0.664,0.948051948051948,0.7684210526315789,0.8488372093023255,56647.0,4.0,22.0,73.0,XGBoost
0.665,0.948051948051948,0.7684210526315789,0.8488372093023255,56647.0,4.0,22.0,73.0,XGBoost
0.666,0.948051948051948,0.7684210526315789,0.8488372093023255,56647.0,4.0,22.0,73.0,XGBoost
0.667,0.948051948051948,0.7684210526315789,0.8488372093023255,56647.0,4.0,22.0,73.0,XGBoost
0.668,0.948051948051948,0.7684210526315789,0.8488372093023255,56647.0,4.0,22.0,73.0,XGBoost
0.669,0.948051948051948,0.7684210526315789,0.8488372093023255,56647.0,4.0,22.0,73.0,XGBoost
0.67,0.948051948051948,0.7684210526315789,0.8488372093023255,56647.0,4.0,22.0,73.0,XGBoost
0.671,0.948051948051948,0.7684210526315789,0.8488372093023255,56647.0,4.0,22.0,73.0,XGBoost
0.672,0.948051948051948,0.7684210526315789,0.8488372093023255,56647.0,4.0,22.0,73.0,XGBoost
0.673,0.948051948051948,0.7684210526315789,0.8488372093023255,56647.0,4.0,22.0,73.0,XGBoost
0.674,0.948051948051948,0.7684210526315789,0.8488372093023255,56647.0,4.0,22.0,73.0,XGBoost
0.675,0.948051948051948,0.7684210526315789,0.8488372093023255,56647.0,4.0,22.0,73.0,XGBoost
0.676,0.948051948051948,0.7684210526315789,0.8488372093023255,56647.0,4.0,22.0,73.0,XGBoost
0.677,0.948051948051948,0.7684210526315789,0.8488372093023255,56647.0,4.0,22.0,73.0,XGBoost
0.678,0.948051948051948,0.7684210526315789,0.8488372093023255,56647.0,4.0,22.0,73.0,XGBoost
0.679,0.948051948051948,0.7684210526315789,0.8488372093023255,56647.0,4.0,22.0,73.0,XGBoost
0.68,0.948051948051948,0.7684210526315789,0.8488372093023255,56647.0,4.0,22.0,73.0,XGBoost
0.681,0.948051948051948,0.7684210526315789,0.8488372093023255,56647.0,4.0,22.0,73.0,XGBoost
0.682,0.948051948051948,0.7684210526315789,0.8488372093023255,56647.0,4.0,22.0,73.0,XGBoost
0.683,0.948051948051948,0.7684210526315789,0.8488372093023255,56647.0,4.0,22.0,73.0,XGBoost
0.684,0.948051948051948,0.7684210526315789,0.8488372093023255,56647.0,4.0,22.0,73.0,XGBoost
0.685,0.948051948051948,0.7684210526315789,0.8488372093023255,56647.0,4.0,22.0,73.0,XGBoost
0.686,0.948051948051948,0.7684210526315789,0.8488372093023255,56647.0,4.0,22.0,73.0,XGBoost
0.687,0.948051948051948,0.7684210526315789,0.8488372093023255,56647.0,4.0,22.0,73.0,XGBoost
0.6880000000000001,0.948051948051948,0.7684210526315789,0.8488372093023255,56647.0,4.0,22.0,73.0,XGBoost
0.6890000000000001,0.948051948051948,0.7684210526315789,0.8488372093023255,56647.0,4.0,22.0,73.0,XGBoost
0.6900000000000001,0.948051948051948,0.7684210526315789,0.8488372093023255,56647.0,4.0,22.0,73.0,XGBoost
0.6910000000000001,0.948051948051948,0.7684210526315789,0.8488372093023255,56647.0,4.0,22.0,73.0,XGBoost
0.6920000000000001,0.948051948051948,0.7684210526315789,0.8488372093023255,56647.0,4.0,22.0,73.0,XGBoost
0.6930000000000001,0.9605263157894737,0.7684210526315789,0.8538011695906432,56648.0,3.0,22.0,73.0,XGBoost
0.6940000000000001,0.9605263157894737,0.7684210526315789,0.8538011695906432,56648.0,3.0,22.0,73.0,XGBoost
0.6950000000000001,0.9605263157894737,0.7684210526315789,0.8538011695906432,56648.0,3.0,22.0,73.0,XGBoost
0.6960000000000001,0.9605263157894737,0.7684210526315789,0.8538011695906432,56648.0,3.0,22.0,73.0,XGBoost
0.6970000000000001,0.9605263157894737,0.7684210526315789,0.8538011695906432,56648.0,3.0,22.0,73.0,XGBoost
0.6980000000000001,0.9605263157894737,0.7684210526315789,0.8538011695906432,56648.0,3.0,22.0,73.0,XGBoost
0.6990000000000001,0.9605263157894737,0.7684210526315789,0.8538011695906432,56648.0,3.0,22.0,73.0,XGBoost
0.7000000000000001,0.9605263157894737,0.7684210526315789,0.8538011695906432,56648.0,3.0,22.0,73.0,XGBoost
0.7010000000000001,0.9605263157894737,0.7684210526315789,0.8538011695906432,56648.0,3.0,22.0,73.0,XGBoost
0.7020000000000001,0.9605263157894737,0.7684210526315789,0.8538011695906432,56648.0,3.0,22.0,73.0,XGBoost
0.7030000000000001,0.9605263157894737,0.7684210526315789,0.8538011695906432,56648.0,3.0,22.0,73.0,XGBoost
0.704,0.9605263157894737,0.7684210526315789,0.8538011695906432,56648.0,3.0,22.0,73.0,XGBoost
0.705,0.9605263157894737,0.7684210526315789,0.8538011695906432,56648.0,3.0,22.0,73.0,XGBoost
0.706,0.9605263157894737,0.7684210526315789,0.8538011695906432,56648.0,3.0,22.0,73.0,XGBoost
0.707,0.9605263157894737,0.7684210526315789,0.8538011695906432,56648.0,3.0,22.0,73.0,XGBoost
0.708,0.9605263157894737,0.7684210526315789,0.8538011695906432,56648.0,3.0,22.0,73.0,XGBoost
0.709,0.9605263157894737,0.7684210526315789,0.8538011695906432,56648.0,3.0,22.0,73.0,XGBoost
0.71,0.9605263157894737,0.7684210526315789,0.8538011695906432,56648.0,3.0,22.0,73.0,XGBoost
0.711,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.712,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.713,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.714,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.715,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.716,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.717,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.718,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.719,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.72,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.721,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.722,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.723,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.724,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.725,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.726,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.727,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.728,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.729,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.73,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.731,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.732,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.733,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.734,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.735,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.736,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.737,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.738,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.739,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.74,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.741,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.742,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.743,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.744,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.745,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.746,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.747,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.748,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.749,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.75,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.751,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.752,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.753,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.754,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.755,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.756,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.757,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.758,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
0.759,0.9733333333333334,0.7684210526315789,0.8588235294117647,56649.0,2.0,22.0,73.0,XGBoost
